OrderID,OrderDate,Category,Product,State,Quantity,UnitPrice,Discount%,OrderStatus,PaymentMode,Channel,OrderAmount
OD20978,03-02-2024,Beauty,Sunscreen,Tamil Nadu,5,3496.55,10,Cancelled,Wallet,Mobile App,15734.48
OD20979,01-04-2024,Beauty,Face Wash,Gujarat,5,6051.33,20,Delivered,Debit Card,Mobile App,24205.32
OD20980,28-11-2024,Fashion,Kurti,MAHARASHTRA,3,4321.53,20,Pending,Credit Card,Mobile App,10371.67
OD20981,14-09-2024,Electronics,Phone Cover,Karnataka,3,3993.38,25,Cancelled,UPI,Mobile App,8985.1
OD20982,28-04-2024,Books,Comic,UP,2,7204.78,25,Returned,Credit Card,Mobile App,10807.17
OD20983,25-02-2024,Fashion,Jeans,UP,5,7808.24,10,Delivered,COD,Mobile App,35137.08
OD20984,04-10-2024,Electronics,Phone Cover,UP,2,2020.28,15,Delivered,Debit Card,Mobile App,3434.48
OD20985,13-01-2024,Home,Wall Clock,Maharashtra,3,506.04,0,Delivered,Credit Card,Mobile App,1518.12
OD20986,08-06-2024,Electronics,Power Bank,UP,6,890.89,5,Delivered,COD,Website,5078.07
OD20987,29-02-2024,Electronics,Bluetooth Speaker,Maharashtra,6,2717.66,5,Returned,COD,Mobile App,15490.66
OD20988,07-06-2024,Fashion,Handbag,Gujarat,3,6946.6,0,Delivered,Wallet,Mobile App,20839.8
OD20989,21-03-2024,Fashion,Jeans,Karnataka,1,3726.26,0,Delivered,Debit Card,Mobile App,3726.26
OD20990,11-10-2024,Home,Curtain,Delhi,6,2706.34,20,Delivered,Debit Card,Mobile App,12990.43
OD20991,30-09-2024,Books,Diary,Gujarat,4,731.65,20,Cancelled,Debit Card,Mobile App,2341.28
OD20992,12-09-2024,Electronics,Smartwatch,UP,6,6152.75,20,Delivered,COD,Mobile App,29533.2
OD20993,25-01-2024,Beauty,Perfume,Delhi,2,6796.24,15,Delivered,Credit Card,Mobile App,11553.61
OD20994,05-09-2024,Fashion,Handbag,Gujarat,1,2784.89,0,Delivered,COD,Website,2784.89
OD20995,09-08-2024,Beauty,Hair Oil,Gujarat,1,283.52,0,Pending,Credit Card,Mobile App,283.52
OD20996,18-11-2024,Beauty,Face Wash,West Bengal,2,4678.59,15,Delivered,Wallet,Mobile App,7953.6
OD20997,11-04-2024,Fashion,T-Shirt,West Bengal,1,6966.19,15,Delivered,Wallet,Mobile App,5921.26
OD20998,26-03-2024,Fashion,T-Shirt,West Bengal,4,3776.96,0,Delivered,Credit Card,Website,15107.84
OD20999,28-01-2024,Books,Comic,Karnataka,4,1467.63,5,Cancelled,Wallet,Mobile App,5576.99
OD21000,24-08-2024,Beauty,Sunscreen,Tamil Nadu,3,577.57,20,Pending,Debit Card,Mobile App,1386.17
OD21001,22-02-2024,Fashion,T-Shirt,Karnataka,2,5760.87,0,Returned,Debit Card,Mobile App,11521.74
OD21002,04-09-2024,Home,Wall Clock,Karnataka,2,1543.41,10,Returned,Wallet,Mobile App,2778.14
OD21003,19-03-2024,Home,Table Lamp,Karnataka,3,6528.12,0,Delivered,UPI,Mobile App,19584.36
OD21004,18-03-2024,Fashion,Jeans,Rajasthan,3,3997.75,10,Delivered,Debit Card,Mobile App,10793.93
OD21005,20-01-2024,Books,Guide Book,Maharashtra,5,3488.18,10,Cancelled,UPI,Mobile App,15696.81
OD21006,10-08-2024,Home,Curtain,Tamil Nadu,6,301.78,10,Pending,Wallet,Mobile App,1629.61
OD21007,28-08-2024,Books,Notebook,Gujarat,3,3571.7,10,Delivered,Wallet,Website,9643.59
OD21008,06-03-2024,Fashion,Handbag,Tamil Nadu,5,2163.97,10,Cancelled,Debit Card,Website,9737.86
OD21009,17-01-2024,Home,Table Lamp,West Bengal,4,4703.79,10,Pending,Wallet,Mobile App,16933.64
OD21010,13-10-2024,Fashion,Jeans,Maharashtra,6,5380.66,25,Pending,Wallet,Mobile App,24212.97
OD21011,01-12-2024,Books,Notebook,Rajasthan,1,6609.63,25,Delivered,Wallet,Website,4957.22
OD21012,12-04-2024,Electronics,Earbuds,Maharashtra,2,6399.1,0,Delivered,Wallet,Mobile App,12798.2
OD21013,29-12-2024,Electronics,Earbuds,Delhi,5,2444.89,25,Returned,Wallet,Website,9168.34
OD21014,09-08-2024,Books,  Guide Book,UP,3,5795.82,15,Delivered,Wallet,Mobile App,14779.34
OD21015,03-12-2024,Fashion,T-Shirt,UP,1,566.46,0,Pending,UPI,Website,
OD21016,10-02-2024,Electronics,Bluetooth Speaker,Karnataka,1,6639.11,0,Delivered,Debit Card,Mobile App,6639.11
OD21017,31-12-2024,Electronics,Power Bank,UP,5,2242.09,25,Delivered,COD,Mobile App,8407.84
OD21018,06-10-2024,Beauty,Face Wash,Tamil Nadu,5,2780.04,10,Delivered,COD,Mobile App,12510.18
OD21019,27-12-2024,Beauty,Lipstick,Karnataka,1,5513.97,0,Delivered,Debit Card,Website,5513.97
OD21020,05-04-2024,Electronics,Power Bank,UP,4,4092.66,10,Returned,UPI,Mobile App,14733.58
OD21021,23-10-2024,Electronics,Earbuds,WEST BENGAL,4,7699.36,10,Delivered,Wallet,Mobile App,27717.7
OD21022,08-09-2024,Home,Bedsheet,UP,1,1729.5,25,Delivered,Wallet,Mobile App,1297.12
OD21023,06-10-2024,Electronics,Smartwatch,Gujarat,1,7165.33,10,Pending,Wallet,Mobile App,6448.8
OD21024,02-04-2024,Beauty,Face Wash,Tamil Nadu,2,5071.89,25,Delivered,COD,Mobile App,7607.84
OD21025,23-06-2024,Beauty,Sunscreen,West Bengal,4,5042.36,10,Cancelled,Credit Card,Mobile App,18152.5
OD21026,05-09-2024,Home,  Cushion,West Bengal,3,6958.05,5,Delivered,COD,Mobile App,19830.44
OD21027,05-06-2024,Beauty,Hair Oil,UP,1,1229.2,20,returned,COD,Website,983.36
OD21028,17-05-2024,Beauty,Hair Oil,West Bengal,6,4354.05,10,Pending,UPI,Mobile App,23511.87
OD21029,20-12-2024,Fashion,Sneakers,Tamil Nadu,4,1191.95,15,Delivered,Credit Card,Mobile App,4052.63
OD21030,01-11-2024,Books,Diary,Karnataka,3,3155.56,10,Pending,Debit Card,Mobile App,8520.01
OD21031,20-07-2024,Books,Novel,UP,1,7862.46,25,Returned,Credit Card,Mobile App,5896.85
OD21032,02-06-2024,Fashion,Handbag,Rajasthan,1,1375.18,0,Delivered,Credit Card,Mobile App,1375.18
OD21033,01-03-2024,Beauty,Sunscreen,Karnataka,4,1384.66,0,Delivered,Credit Card,Website,5538.64
OD21034,13-06-2024,Fashion,T-Shirt,Maharashtra,1,5415.1,10,Delivered,Wallet,Mobile App,4873.59
OD21035,09-06-2024,Electronics,Earbuds,KARNATAKA,4,7206.62,10,Pending,COD,Mobile App,25943.83
OD21036,21-12-2024,Books,Novel,TAMIL NADU,2,3642.13,25,Pending,Debit Card,Mobile App,5463.19
OD21037,07-01-2024,Beauty,Face Wash,Karnataka,3,601.31,10,Returned,Credit Card,Mobile App,1623.54
OD21038,09-04-2024,Beauty,Sunscreen,Maharashtra,1,3620.72,15,returned,COD,Mobile App,3077.61
OD21039,14-12-2024,Books,Guide Book,Rajasthan,4,2729.83,10,Returned,COD,Website,9827.39
OD21040,31-05-2024,Books,Guide Book,Gujarat,1,6042.73,0,Returned,Credit Card,Mobile App,6042.73
OD21041,22-03-2024,Books,Notebook,UP,4,2149.64,20,Delivered,Credit Card,Mobile App,6878.85
OD21042,07-04-2024,Beauty,Perfume,Gujarat,4,7337.5,0,Cancelled,COD,Mobile App,29350
OD21043,31-05-2024,Fashion,Jeans,DELHI,4,2047.72,0,Pending,Credit Card,Website,8190.88
OD21044,21-11-2024,Electronics,Power Bank,Rajasthan,2,2441.16,15,Pending,Debit Card,Website,4149.97
OD21045,16-10-2024,Home,Wall Clock,West Bengal,6,1075.74,0,Delivered,Debit Card,Mobile App,6454.44
OD21046,19-12-2024,Books,  Diary,Maharashtra,1,577.75,10,Delivered,COD,Mobile App,519.98
OD21047,02-08-2024,Electronics,Earbuds,DELHI,3,4449.02,10,Delivered,COD,Mobile App,12012.35
OD21048,13-06-2024,Home,Table Lamp,Tamil Nadu,3,5969.1,0,Returned,Wallet,Mobile App,17907.3
OD21049,10-12-2024,Fashion,T-Shirt,Rajasthan,5,3317.63,5,Pending,Credit Card,Mobile App,15758.74
OD21050,22-08-2024,Electronics,Power Bank,Delhi,4,4816.82,15,Delivered,COD,Mobile App,16377.19
OD21051,12-10-2024,Fashion,Kurti,Tamil Nadu,4,5622.4,0,Delivered,Debit Card,Mobile App,22489.6
OD21052,02-11-2024,Fashion,Handbag,Rajasthan,2,2320.3,15,Delivered,Wallet,Website,
OD21053,28-04-2024,Fashion,Sneakers,Tamil Nadu,1,5684.12,25,Cancelled,UPI,Mobile App,4263.09
OD21054,03-11-2024,Home,Wall Clock,Gujarat,2,3952.33,25,Delivered,Credit Card,Mobile App,5928.49
OD21055,24-10-2024,Electronics,Smartwatch,UP,6,1676.76,25,Returned,COD,Website,7545.42
OD21056,02-06-2024,Beauty,Lipstick,Tamil Nadu,2,1366.58,5,Returned,Wallet,Mobile App,2596.5
OD21057,30-03-2024,Beauty,Face Wash,Karnataka,3,3140.21,10,Delivered,Debit Card,Mobile App,8478.57
OD21058,20-03-2024,Beauty,Lipstick,Rajasthan,3,7731.78,0,Pending,Wallet,Website,23195.34
OD21059,21-02-2024,Fashion,Sneakers,Maharashtra,2,4780.33,25,Delivered,Credit Card,Mobile App,
OD21060,17-05-2024,Home,Wall Clock,West Bengal,4,3054.44,5,Delivered,Debit Card,Mobile App,11606.87
OD21061,20-03-2024,Beauty,Face Wash,Delhi,4,6394.9,10,Returned,UPI,Mobile App,23021.64
OD21062,08-12-2024,Fashion,Handbag,Rajasthan,4,3182.52,20,Delivered,Wallet,Mobile App,10184.06
OD21063,17-01-2024,Beauty,  Sunscreen,UP,5,6399.61,10,Delivered,Debit Card,Website,28798.24
OD21064,31-10-2024,Fashion,T-Shirt,Delhi,4,253.08,15,Pending,Credit Card,Mobile App,860.47
OD21065,18-03-2024,Books,Guide Book,Karnataka,5,1883.75,0,Delivered,Credit Card,Website,9418.75
OD21066,06-06-2024,Electronics,Bluetooth Speaker,Tamil Nadu,3,5310.87,5,Returned,Wallet,Mobile App,15135.98
OD21067,09-07-2024,Beauty,Face Wash,Karnataka,3,6843.88,20,Delivered,Debit Card,Mobile App,16425.31
OD21068,08-02-2024,Home,Bedsheet,Delhi,2,2322.01,10,Delivered,Debit Card,Mobile App,4179.62
OD21069,18-12-2024,Electronics,Power Bank,West Bengal,6,6109.74,10,Delivered,UPI,Website,32992.6
OD21070,22-06-2024,Beauty,Hair Oil,UP,5,2430.68,25,Returned,Debit Card,Mobile App,9115.05
OD21071,31-05-2024,Fashion,Jeans,Karnataka,2,1298.45,15,Delivered,Debit Card,Website,2207.37
OD21072,04-07-2024,Electronics,Power Bank,Rajasthan,3,1542.62,10,Pending,COD,Mobile App,4165.07
OD21073,11-11-2024,Fashion,T-Shirt,West Bengal,6,5472.87,25,Pending,UPI,Website,24627.92
OD21074,26-07-2024,Fashion,Sneakers,Rajasthan,5,5017.53,10,Delivered,COD,Website,22578.88
OD21075,27-04-2024,Books,Notebook,Karnataka,1,487.12,0,Pending,Debit Card,Mobile App,487.12
OD21076,16-06-2024,Beauty,Sunscreen,Delhi,2,3549.77,10,Cancelled,Debit Card,Mobile App,6389.59
OD21077,30-04-2024,Beauty,Sunscreen,West Bengal,6,2728.01,10,Delivered,UPI,Mobile App,14731.25
OD21078,26-07-2024,Home,Table Lamp,Delhi,6,2208.53,20,Delivered,UPI,Website,10600.94
OD21079,15-11-2024,Books,Novel,Delhi,2,2397.73,20,Delivered,COD,Website,3836.37
OD21080,03-11-2024,Books,Diary,Tamil Nadu,4,1806.36,20,Pending,Debit Card,Website,5780.35
OD21081,18-06-2024,Fashion,Jeans,West Bengal,2,6796.69,10,Delivered,Credit Card,Website,12234.04
OD21082,09-08-2024,Electronics,Bluetooth Speaker,Rajasthan,6,2159.48,5,Cancelled,Credit Card,Mobile App,12309.04
OD21083,12-06-2024,Home,Bedsheet,Rajasthan,1,240.1,5,Delivered,COD,Website,228.09
OD21084,30-12-2024,Electronics,Earbuds,Maharashtra,3,408.6,10,Cancelled,Debit Card,Website,
OD21085,06-10-2024,Fashion,Jeans,West Bengal,3,5654.78,0,Delivered,UPI,Mobile App,16964.34
OD21086,12-01-2024,Electronics,Phone Cover,Maharashtra,2,4429.08,5,Delivered,UPI,Mobile App,8415.25
OD21087,09-07-2024,Books,Notebook,Tamil Nadu,1,2721.93,5,Delivered,Wallet,Website,2585.83
OD21088,30-05-2024,Fashion,T-Shirt,Karnataka,5,7199.48,25,cancelled,Credit Card,Mobile App,26998.05
OD21089,12-03-2024,Home,Table Lamp,Tamil Nadu,4,3770.66,0,Delivered,UPI,Mobile App,15082.64
OD21090,23-07-2024,Fashion,T-Shirt,Maharashtra,4,1291.35,10,Delivered,COD,Mobile App,4648.86
OD21091,14-10-2024,Books,Notebook,West Bengal,2,6527.7,25,Delivered,COD,Website,9791.55
OD21092,17-12-2024,Books,Diary,Karnataka,3,730.2,10,Delivered,Wallet,Website,1971.54
OD21093,20-02-2024,Fashion,Sneakers,Maharashtra,5,6479.62,0,Delivered,UPI,Mobile App,32398.1
OD21094,08-05-2024,Home,Table Lamp,West Bengal,6,2583.85,0,Cancelled,UPI,Mobile App,15503.1
OD21095,29-07-2024,Home,Curtain,Rajasthan,5,3138.93,0,delivered,Debit Card,Mobile App,
OD21096,26-04-2024,Electronics,Earbuds,West Bengal,2,5536.94,25,cancelled,Wallet,Mobile App,8305.41
OD21097,21-07-2024,Home,Cushion,West Bengal,1,5287.21,5,Delivered,COD,Mobile App,5022.85
OD21098,10-02-2024,Beauty,Sunscreen,West Bengal,4,5175.57,10,Delivered,Credit Card,Website,18632.05
OD21099,06-01-2024,Home,Table Lamp,Rajasthan,2,4780.99,25,Delivered,Debit Card,Mobile App,7171.48
OD21100,19-02-2024,Beauty,Sunscreen,West Bengal,3,7956.12,25,Delivered,UPI,Mobile App,17901.27
OD21068,08-02-2024,Home,Bedsheet,Delhi,2,2322.01,10,Delivered,Debit Card,Mobile App,4179.62
OD20457,20-05-2024,Beauty,Sunscreen,Rajasthan,2,6649.47,20,Delivered,Credit Card,Website,10639.15
OD20259,14-12-2024,Books,Guide Book,West Bengal,1,2558.75,10,Cancelled,UPI,Mobile App,2302.88
OD20326,27-11-2024,Books,Novel,Rajasthan,5,5547.18,10,Cancelled,Credit Card,Mobile App,24962.31
OD20120,25-07-2024,Home,Wall Clock,UP,5,1468.12,0,Pending,COD,Mobile App,7340.6
OD20129,14-10-2024,Home,Wall Clock,Tamil Nadu,6,2175.32,10,Delivered,UPI,Mobile App,11746.73
OD20638,12-02-2024,Fashion,Handbag,Tamil Nadu,1,5453.74,20,Returned,COD,Mobile App,4362.99
OD20657,06-01-2024,Fashion,Sneakers,KARNATAKA,3,5874.36,15,Returned,UPI,Mobile App,14979.62
OD20733,24-08-2024,Fashion,Handbag,Rajasthan,5,7801.76,25,Cancelled,Credit Card,Mobile App,29256.6
OD20511,30-09-2024,Books,  Notebook,Tamil Nadu,4,4843.21,10,Delivered,Credit Card,Mobile App,17435.56
OD20065,01-06-2024,Home,Cushion,Tamil Nadu,1,5814.34,0,Delivered,COD,Mobile App,5814.34
OD21069,18-12-2024,Electronics,Power Bank,West Bengal,6,6109.74,10,Delivered,UPI,Website,32992.6
